"no_reg","pilihan"
"241003722","Website infopmb.itpln.ac.id"
"241003723","Teman "
"241003724","Website infopmb.itpln.ac.id"
"241003724","Teman "
"241003724","Media Elektronik (Televisi, Radio)"
"241003724","Jejaring Sosial"
"241003726","Jejaring Sosial"
"241003726","Guru / Sekolah"
"241003727","Guru / Sekolah"
"241003728","Forum Diskusi Online"
"241003731","Media Elektronik (Televisi, Radio)"
"241003731","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003731","Website infopmb.itpln.ac.id"
"241003732","Jejaring Sosial"
"241003733","Email / SMS Broadcast"
"241003733","Website infopmb.itpln.ac.id"
"241003733","Spanduk"
"241003733","Media Cetak (Surat Kabar, Koran, Majalah)"
"241003735","Website infopmb.itpln.ac.id"
"241003736","Teman "
"241003737","Jejaring Sosial"
"241003737","Website infopmb.itpln.ac.id"
"241003737","Media Elektronik (Televisi, Radio)"
"241003739","Jejaring Sosial"
"241003740","Jejaring Sosial"
"241003744","Website infopmb.itpln.ac.id"
"241003746","Jejaring Sosial"
"241003747","Website infopmb.itpln.ac.id"
"241003747","Jejaring Sosial"
"241003747","Teman "
"241003748","Jejaring Sosial"
"241003749","Teman "
"241003750","Website infopmb.itpln.ac.id"
"241003751","Website infopmb.itpln.ac.id"
"241003752","Teman "
"241003753","Jejaring Sosial"
"241003755","Guru / Sekolah"
"241003755","Jejaring Sosial"
"241003758","Media Elektronik (Televisi, Radio)"
"241003758","Website infopmb.itpln.ac.id"
"241003759","Teman "
"241003761","Media Cetak (Surat Kabar, Koran, Majalah)"
"241003762","Teman "
"241003766","Media Elektronik (Televisi, Radio)"
"241003766","Teman "
"241003767","Guru / Sekolah"
"241003768","Website infopmb.itpln.ac.id"
"241003770","Jejaring Sosial"
"241003771","Jejaring Sosial"
"241003772","Teman "
"241003774","Teman "
"241003776","Jejaring Sosial"
"241003776","Website infopmb.itpln.ac.id"
"241003776","Website Lain"
"241003776","Email / SMS Broadcast"
"241003777","Website infopmb.itpln.ac.id"
"241003778","Jejaring Sosial"
"241003780","Teman "
"241003780","Jejaring Sosial"
"241003780","Media Elektronik (Televisi, Radio)"
"241003786","Website infopmb.itpln.ac.id"
"241003789","Website Lain"
"241003790","Teman "
"241003794","Website infopmb.itpln.ac.id"
"241003795","Jejaring Sosial"
"241003796","Website infopmb.itpln.ac.id"
"241003797","Website infopmb.itpln.ac.id"
"241003800","Website infopmb.itpln.ac.id"
"241003802","Website infopmb.itpln.ac.id"
"241003804","Media Elektronik (Televisi, Radio)"
"241003804","Jejaring Sosial"
"241003806","Teman "
"241003807","Jejaring Sosial"
"241003808","Website infopmb.itpln.ac.id"
"241003808","Teman "
"241003808","Jejaring Sosial"
"241003809","Website infopmb.itpln.ac.id"
"241003809","Guru / Sekolah"
"241003809","Jejaring Sosial"
"241003809","Teman "
"241003810","Teman "
"241003811","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003812","Website infopmb.itpln.ac.id"
"241003817","Teman "
"241003818","Jejaring Sosial"
"241003819","Jejaring Sosial"
"241003819","Teman "
"241003821","Website infopmb.itpln.ac.id"
"241003822","Guru / Sekolah"
"241003823","Guru / Sekolah"
"241003827","Website infopmb.itpln.ac.id"
"241003830","Jejaring Sosial"
"241003834","Media Cetak (Surat Kabar, Koran, Majalah)"
"241003834","Jejaring Sosial"
"241003834","Guru / Sekolah"
"241003834","Website infopmb.itpln.ac.id"
"241003834","Teman "
"241003835","Jejaring Sosial"
"241003836","Website Lain"
"241003839","Website infopmb.itpln.ac.id"
"241003839","Guru / Sekolah"
"241003839","Email / SMS Broadcast"
"241003839","Website Lain"
"241003840","Website infopmb.itpln.ac.id"
"241003842","Website infopmb.itpln.ac.id"
"241003842","Media Elektronik (Televisi, Radio)"
"241003842","Guru / Sekolah"
"241003843","Teman "
"241003845","Website infopmb.itpln.ac.id"
"241003845","Jejaring Sosial"
"241003846","Website infopmb.itpln.ac.id"
"241003847","Website infopmb.itpln.ac.id"
"241003847","Jejaring Sosial"
"241003847","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003848","Jejaring Sosial"
"241003850","Jejaring Sosial"
"241003850","Website infopmb.itpln.ac.id"
"241003850","Forum Diskusi Online"
"241003850","Website Lain"
"241003850","Guru / Sekolah"
"241003850","Teman "
"241003853","Guru / Sekolah"
"241003854","Jejaring Sosial"
"241003854","Website infopmb.itpln.ac.id"
"241003855","Media Elektronik (Televisi, Radio)"
"241003857","Teman "
"241003858","Website infopmb.itpln.ac.id"
"241003861","Jejaring Sosial"
"241003862","Teman "
"241003863","Jejaring Sosial"
"241003865","Website infopmb.itpln.ac.id"
"241003865","Jejaring Sosial"
"241003866","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003869","Website infopmb.itpln.ac.id"
"241003869","Guru / Sekolah"
"241003869","Website Lain"
"241003870","Jejaring Sosial"
"241003870","Media Elektronik (Televisi, Radio)"
"241003870","Website infopmb.itpln.ac.id"
"241003871","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003872","Website Lain"
"241003872","Teman "
"241003874","Teman "
"241003875","Website infopmb.itpln.ac.id"
"241003875","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003876","Website infopmb.itpln.ac.id"
"241003877","Media Elektronik (Televisi, Radio)"
"241003877","Jejaring Sosial"
"241003877","Website infopmb.itpln.ac.id"
"241003877","Teman "
"241003877","Website Lain"
"241003878","Guru / Sekolah"
"241003880","Teman "
"241003883","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003884","Website infopmb.itpln.ac.id"
"241003884","Forum Diskusi Online"
"241003884","Teman "
"241003885","Forum Diskusi Online"
"241003885","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003886","Jejaring Sosial"
"241003886","Guru / Sekolah"
"241003888","Teman "
"241003889","Jejaring Sosial"
"241003889","Teman "
"241003889","Guru / Sekolah"
"241003889","Website infopmb.itpln.ac.id"
"241003892","Website infopmb.itpln.ac.id"
"241003894","Jejaring Sosial"
"241003894","Teman "
"241003900","Jejaring Sosial"
"241003900","Guru / Sekolah"
"241003900","Website infopmb.itpln.ac.id"
"241003901","Website infopmb.itpln.ac.id"
"241003902","Website infopmb.itpln.ac.id"
"241003902","Teman "
"241003904","Website Lain"
"241003905","Jejaring Sosial"
"241003905","Forum Diskusi Online"
"241003905","Website infopmb.itpln.ac.id"
"241003906","Teman "
"241003906","Guru / Sekolah"
"241003907","Forum Diskusi Online"
"241003908","Media Cetak (Surat Kabar, Koran, Majalah)"
"241003912","Guru / Sekolah"
"241003914","Media Elektronik (Televisi, Radio)"
"241003914","Jejaring Sosial"
"241003914","Website infopmb.itpln.ac.id"
"241003916","Website infopmb.itpln.ac.id"
"241003919","Teman "
"241003920","Jejaring Sosial"
"241003921","Teman "
"241003927","Guru / Sekolah"
"241003928","Jejaring Sosial"
"241003928","Website infopmb.itpln.ac.id"
"241003930","Website infopmb.itpln.ac.id"
"241003931","Website infopmb.itpln.ac.id"
"241003931","Media Elektronik (Televisi, Radio)"
"241003933","Website infopmb.itpln.ac.id"
"241003936","Forum Diskusi Online"
"241003936","Website infopmb.itpln.ac.id"
"241003936","Website Lain"
"241003936","Jejaring Sosial"
"241003937","Website Lain"
"241003937","Media Cetak (Surat Kabar, Koran, Majalah)"
"241003937","Website infopmb.itpln.ac.id"
"241003939","Guru / Sekolah"
"241003940","Website infopmb.itpln.ac.id"
"241003941","Jejaring Sosial"
"241003942","Jejaring Sosial"
"241003942","Website infopmb.itpln.ac.id"
"241003948","Teman "
"241003949","Teman "
"241003950","Website infopmb.itpln.ac.id"
"241003951","Website infopmb.itpln.ac.id"
"241003951","Jejaring Sosial"
"241003952","Website infopmb.itpln.ac.id"
"241003954","Guru / Sekolah"
"241003956","Website infopmb.itpln.ac.id"
"241003956","Jejaring Sosial"
"241003956","Media Elektronik (Televisi, Radio)"
"241003956","Website Lain"
"241003957","Teman "
"241003958","Website infopmb.itpln.ac.id"
"241003960","Jejaring Sosial"
"241003960","Website infopmb.itpln.ac.id"
"241003962","Website infopmb.itpln.ac.id"
"241003963","Website infopmb.itpln.ac.id"
"241003964","Jejaring Sosial"
"241003964","Guru / Sekolah"
"241003965","Jejaring Sosial"
"241003965","Forum Diskusi Online"
"241003965","Teman "
"241003966","Website infopmb.itpln.ac.id"
"241003967","Website infopmb.itpln.ac.id"
"241003971","Guru / Sekolah"
"241003971","Jejaring Sosial"
"241003972","Website infopmb.itpln.ac.id"
"241003973","Website infopmb.itpln.ac.id"
"241003973","Jejaring Sosial"
"241003975","Teman "
"241003975","Jejaring Sosial"
"241003975","Media Elektronik (Televisi, Radio)"
"241003975","Website infopmb.itpln.ac.id"
"241003978","Website infopmb.itpln.ac.id"
"241003978","Jejaring Sosial"
"241003978","Teman "
"241003979","Teman "
"241003980","Website infopmb.itpln.ac.id"
"241003983","Website infopmb.itpln.ac.id"
"241003984","Jejaring Sosial"
"241003984","Website Lain"
"241003985","Jejaring Sosial"
"241003989","Website Lain"
"241003989","Website infopmb.itpln.ac.id"
"241003989","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241003989","Jejaring Sosial"
"241003990","Website infopmb.itpln.ac.id"
"241003992","Website infopmb.itpln.ac.id"
"241003995","Jejaring Sosial"
"241003996","Guru / Sekolah"
"241003997","Teman "
"241003998","Website infopmb.itpln.ac.id"
"241003999","Teman "
"241004002","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004002","Website infopmb.itpln.ac.id"
"241004002","Jejaring Sosial"
"241004004","Teman "
"241004008","Website Lain"
"241004008","Website infopmb.itpln.ac.id"
"241004008","Email / SMS Broadcast"
"241004008","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004009","Website infopmb.itpln.ac.id"
"241004010","Website infopmb.itpln.ac.id"
"241004011","Website infopmb.itpln.ac.id"
"241004011","Guru / Sekolah"
"241004011","Jejaring Sosial"
"241004012","Guru / Sekolah"
"241004013","Jejaring Sosial"
"241004017","Teman "
"241004018","Teman "
"241004018","Jejaring Sosial"
"241004018","Website infopmb.itpln.ac.id"
"241004019","Media Elektronik (Televisi, Radio)"
"241004020","Teman "
"241004021","Guru / Sekolah"
"241004024","Guru / Sekolah"
"241004028","Jejaring Sosial"
"241004029","Guru / Sekolah"
"241004030","Guru / Sekolah"
"241004032","Website infopmb.itpln.ac.id"
"241004032","Jejaring Sosial"
"241004032","Website Lain"
"241004035","Teman "
"241004036","Teman "
"241004036","Jejaring Sosial"
"241004037","Website infopmb.itpln.ac.id"
"241004039","Website infopmb.itpln.ac.id"
"241004041","Guru / Sekolah"
"241004042","Website infopmb.itpln.ac.id"
"241004042","Website Lain"
"241004042","Forum Diskusi Online"
"241004043","Website infopmb.itpln.ac.id"
"241004044","Teman "
"241004044","Website infopmb.itpln.ac.id"
"241004044","Jejaring Sosial"
"241004045","Website infopmb.itpln.ac.id"
"241004046","Jejaring Sosial"
"241004048","Teman "
"241004049","Guru / Sekolah"
"241004050","Website infopmb.itpln.ac.id"
"241004053","Website infopmb.itpln.ac.id"
"241004055","Jejaring Sosial"
"241004056","Website infopmb.itpln.ac.id"
"241004057","Email / SMS Broadcast"
"241004058","Jejaring Sosial"
"241004060","Guru / Sekolah"
"241004061","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004061","Website Lain"
"241004061","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241004061","Media Elektronik (Televisi, Radio)"
"241004061","Website infopmb.itpln.ac.id"
"241004062","Media Elektronik (Televisi, Radio)"
"241004062","Jejaring Sosial"
"241004062","Teman "
"241004063","Teman "
"241004063","Media Elektronik (Televisi, Radio)"
"241004063","Guru / Sekolah"
"241004063","Forum Diskusi Online"
"241004063","Jejaring Sosial"
"241004063","Website infopmb.itpln.ac.id"
"241004065","Jejaring Sosial"
"241004066","Jejaring Sosial"
"241004066","Website Lain"
"241004066","Website infopmb.itpln.ac.id"
"241004067","Guru / Sekolah"
"241004068","Website infopmb.itpln.ac.id"
"241004068","Jejaring Sosial"
"241004069","Teman "
"241004070","Teman "
"241004072","Website infopmb.itpln.ac.id"
"241004073","Teman "
"241004073","Jejaring Sosial"
"241004074","Jejaring Sosial"
"241004075","Website infopmb.itpln.ac.id"
"241004076","Website infopmb.itpln.ac.id"
"241004079","Jejaring Sosial"
"241004080","Jejaring Sosial"
"241004081","Jejaring Sosial"
"241004082","Jejaring Sosial"
"241004083","Website infopmb.itpln.ac.id"
"241004083","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241004083","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004084","Website infopmb.itpln.ac.id"
"241004086","Website infopmb.itpln.ac.id"
"241004089","Media Elektronik (Televisi, Radio)"
"241004090","Teman "
"241004091","Website infopmb.itpln.ac.id"
"241004093","Website infopmb.itpln.ac.id"
"241004095","Website infopmb.itpln.ac.id"
"241004095","Jejaring Sosial"
"241004095","Teman "
"241004098","Jejaring Sosial"
"241004098","Website Lain"
"241004098","Teman "
"241004099","Teman "
"241004100","Website infopmb.itpln.ac.id"
"241004102","Website infopmb.itpln.ac.id"
"241004102","Guru / Sekolah"
"241004102","Jejaring Sosial"
"241004103","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241004103","Website infopmb.itpln.ac.id"
"241004104","Media Elektronik (Televisi, Radio)"
"241004105","Website infopmb.itpln.ac.id"
"241004106","Teman "
"241004106","Website Lain"
"241004109","Teman "
"241004110","Teman "
"241004110","Guru / Sekolah"
"241004110","Jejaring Sosial"
"241004110","Media Elektronik (Televisi, Radio)"
"241004111","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241004111","Teman "
"241004113","Website infopmb.itpln.ac.id"
"241004113","Jejaring Sosial"
"241004115","Website infopmb.itpln.ac.id"
"241004115","Guru / Sekolah"
"241004117","Guru / Sekolah"
"241004118","Teman "
"241004119","Jejaring Sosial"
"241004120","Website infopmb.itpln.ac.id"
"241004120","Jejaring Sosial"
"241004122","Website infopmb.itpln.ac.id"
"241004123","Guru / Sekolah"
"241004125","Jejaring Sosial"
"241004128","Website infopmb.itpln.ac.id"
"241004129","Website Lain"
"241004130","Jejaring Sosial"
"241004131","Jejaring Sosial"
"241004133","Jejaring Sosial"
"241004135","Jejaring Sosial"
"241004136","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004137","Website infopmb.itpln.ac.id"
"241004138","Jejaring Sosial"
"241004140","Website infopmb.itpln.ac.id"
"241004140","Jejaring Sosial"
"241004141","Website infopmb.itpln.ac.id"
"241004142","Jejaring Sosial"
"241004143","Media Elektronik (Televisi, Radio)"
"241004143","Guru / Sekolah"
"241004145","Website Lain"
"241004145","Website infopmb.itpln.ac.id"
"241004146","Website infopmb.itpln.ac.id"
"241004147","Website infopmb.itpln.ac.id"
"241004147","Jejaring Sosial"
"241004148","Media Elektronik (Televisi, Radio)"
"241004149","Website infopmb.itpln.ac.id"
"241004150","Jejaring Sosial"
"241004151","Teman "
"241004151","Website infopmb.itpln.ac.id"
"241004153","Teman "
"241004153","Website infopmb.itpln.ac.id"
"241004154","Jejaring Sosial"
"241004154","Forum Diskusi Online"
"241004154","Guru / Sekolah"
"241004156","Teman "
"241004157","Website infopmb.itpln.ac.id"
"241004158","Guru / Sekolah"
"241004159","Website infopmb.itpln.ac.id"
"241004163","Website infopmb.itpln.ac.id"
"241004164","Teman "
"241004164","Jejaring Sosial"
"241004164","Guru / Sekolah"
"241004166","Website infopmb.itpln.ac.id"
"241004167","Jejaring Sosial"
"241004167","Website infopmb.itpln.ac.id"
"241004168","Website infopmb.itpln.ac.id"
"241004168","Media Elektronik (Televisi, Radio)"
"241004168","Teman "
"241004169","Website infopmb.itpln.ac.id"
"241004170","Jejaring Sosial"
"241004172","Teman "
"241004174","Guru / Sekolah"
"241004176","Guru / Sekolah"
"241004176","Forum Diskusi Online"
"241004176","Website infopmb.itpln.ac.id"
"241004177","Website Lain"
"241004178","Website infopmb.itpln.ac.id"
"241004179","Jejaring Sosial"
"241004180","Website infopmb.itpln.ac.id"
"241004181","Jejaring Sosial"
"241004182","Website infopmb.itpln.ac.id"
"241004183","Teman "
"241004184","Teman "
"241004184","Jejaring Sosial"
"241004185","Website infopmb.itpln.ac.id"
"241004186","Media Cetak (Surat Kabar, Koran, Majalah)"
"241004186","Guru / Sekolah"
"241004186","Website infopmb.itpln.ac.id"
"241004186","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241004186","Jejaring Sosial"
"241004186","Forum Diskusi Online"
"241004187","Website infopmb.itpln.ac.id"
"241004187","Jejaring Sosial"
"241004187","Guru / Sekolah"
"241004188","Website infopmb.itpln.ac.id"
"241004190","Teman "
"241004191","Teman "
"241004193","Website infopmb.itpln.ac.id"
"241004194","Jejaring Sosial"
"241004196","Jejaring Sosial"
"241004198","Website Lain"
"241004201","Website infopmb.itpln.ac.id"
"241004203","Jejaring Sosial"
"241004204","Website infopmb.itpln.ac.id"
"241004205","Guru / Sekolah"
"241004207","Jejaring Sosial"
"241004208","Website Lain"
"241004208","Teman "
"241004211","Teman "
"241004211","Jejaring Sosial"
"241004212","Website infopmb.itpln.ac.id"
"241004213","Website infopmb.itpln.ac.id"
"241004214","Website infopmb.itpln.ac.id"
"241004215","Guru / Sekolah"
"241004217","Teman "
"241004218","Guru / Sekolah"
"241004218","Teman "
"241004219","Jejaring Sosial"
"241004220","Website infopmb.itpln.ac.id"
"241004220","Jejaring Sosial"
"241004221","Jejaring Sosial"
"241004222","Website infopmb.itpln.ac.id"
"241004222","Teman "
"241004223","Media Promosi Cetak (Poster, Flyer, Brosur)"
